,link_id,x_vector,y_vector
10,11,"[1.0, 1.6447885399773947, 2.1827263832165507, 2.5099449210221927, 2.8626234990278063, 3.1061355159396187, 3.3913068588586297, 3.4266328953592153, 3.8516726609792897, 3.7680364846033085, 4.051457054793217, 4.147309916265455, 4.234656053623919, 4.5341881544172065, 4.481955779696777, 4.674868923464943, 4.795806234199845, 4.704731133950787, 4.836625211320794, 4.909156448631108, 5.094418912237754, 5.436590972222996, 5.004009199338521, 5.538346573214292, 5.507568896446742, 5.565464929687158, 5.6420773025994455, 5.567319699088138, 5.55467216218105, 5.950232967958459, 5.765329903924193, 5.608406402368919, 5.732049049831192, 5.855601649265078, 5.89501550268128, 5.823810209611512, 5.604047619628757, 6.319812311780746, 6.075189858815954, 6.037859709533881, 6.160443397579392, 6.318565263269867, 6.255536002897851, 6.250892053412761, 6.36755869129274, 6.2821709093825655, 6.34105223367926, 6.413902123191978, 6.124031816899315]","[11.62, 12.02, 12.193333333333335, 12.615, 12.56, 12.536666666666667, 13.045714285714286, 12.7825, 13.41777777777778, 13.275999999999996, 13.187272727272727, 13.363333333333335, 13.456923076923076, 13.921428571428569, 13.638666666666666, 13.90375, 14.16823529411765, 13.734444444444446, 13.856842105263151, 13.979000000000001, 14.38, 14.813636363636364, 13.753913043478256, 15.257499999999995, 14.663199999999996, 14.643846153846148, 14.751111111111113, 14.463571428571424, 14.59034482758621, 15.40466666666667, 14.853548387096772, 14.37375, 14.954545454545455, 14.655294117647058, 15.477142857142853, 14.358333333333334, 14.334054054054054, 15.828421052631573, 15.11846153846154, 15.248000000000001, 15.028780487804882, 15.532380952380958, 15.210697674418606, 15.29409090909091, 15.380444444444445, 15.345652173913043, 15.378723404255316, 15.616250000000003, 15.0]"
11,12,"[1.0, 1.4863014763014761, 1.8206781250225526, 2.0150553286582693, 2.206607864271307, 2.3567336236774876, 2.5524024052539196, 2.604339030707033, 2.7219974038372006, 2.7891190042343443, 2.911894786702743, 3.0888815079601, 3.1516766968076815, 3.0588536659248136, 3.249715949029217, 3.266195182717553, 3.3298803616928905, 3.4214719386166297, 3.6711518063361326, 3.484404097938378, 3.471638237331544, 3.493100039435471, 3.528920090597108, 3.6407531132423365, 3.7445053151414722, 3.6430088990257237, 3.7651981483417103, 3.5017863787360257, 3.8862441635568477, 3.885862661604981, 3.7924686079709375, 3.8952373421806574, 3.8739811080958635, 3.913926667264784, 3.962816140341031, 3.679382745381836, 3.81560105193067, 4.020984206651178, 3.9555993822252007, 4.094937652941077, 4.072216621259725, 4.0371955295197655, 3.931880846923443, 3.8880795507759105, 3.8237742962976426, 3.9692093383148546, 3.9974428648985225, 4.086344688361462, 4.1983946703861355]","[6.92, 7.18, 7.2733333333333325, 7.385, 7.62, 7.796666666666665, 7.897142857142857, 7.995, 8.13777777777778, 8.177999999999999, 8.47090909090909, 8.555000000000001, 8.63076923076923, 8.19, 8.760000000000002, 8.71875, 8.59764705882353, 8.87111111111111, 9.360000000000003, 8.771000000000003, 8.791428571428572, 8.817272727272725, 9.04695652173913, 9.195000000000004, 9.4536, 9.211538461538463, 9.362222222222226, 8.614285714285717, 9.558620689655172, 9.448666666666666, 8.978709677419356, 9.351875, 9.416363636363636, 9.694117647058825, 9.524571428571429, 8.876666666666667, 9.158918918918918, 9.639473684210527, 9.414871794871795, 9.740500000000003, 9.509756097560977, 9.566666666666665, 9.25860465116279, 9.408636363636363, 9.023555555555555, 9.520434782608696, 9.420425531914892, 9.57125, 9.944081632653061]"
12,13,"[1.0, 1.6481333095009563, 2.170884926215557, 2.347533292919877, 2.702389249511002, 2.8875535620258184, 3.2265747225399406, 3.481895568181261, 3.6845564598829434, 3.6988056206902344, 3.9135826342514037, 4.03122302481474, 3.9750025341594166, 4.14014572722209, 4.3684972120196335, 4.37858068767979, 4.5480045078089555, 4.567268635526761, 4.637854777280726, 4.539677178573718, 4.739845389969148, 4.973498430717255, 4.986929056134206, 4.888136243340833, 5.08714878642944, 5.244485470184918, 5.0260023497835205, 5.300485452686745, 5.449411384914214, 5.45638313878874, 5.421432928023826, 5.669042470672857, 5.380683465464252, 5.343348385871706, 5.345876845789231, 5.613293355517103, 5.371291395689505, 5.707356312746773, 5.8116452799988725, 5.862937999481168, 5.698989166506622, 5.603044630011266, 5.72245528115128, 5.983833687414676, 6.001929370847621, 5.953694778530231, 5.92371900825868, 5.9696641006614275, 5.869807442406551]","[11.16, 11.28, 11.573333333333338, 11.395, 11.443999999999999, 11.636666666666663, 11.837142857142858, 12.2175, 12.173333333333337, 12.376, 12.270909090909088, 12.486666666666665, 12.366153846153844, 12.544285714285715, 12.937333333333333, 12.87375, 13.018823529411758, 13.097777777777775, 12.909473684210525, 12.543000000000001, 12.903809523809525, 13.533636363636365, 13.57478260869566, 13.035833333333334, 13.3568, 13.747692307692304, 13.617777777777777, 13.719285714285713, 14.174482758620693, 13.98466666666667, 13.887741935483874, 14.19375, 14.138181818181815, 13.684705882352942, 13.588571428571434, 13.815000000000005, 13.271891891891892, 14.218947368421054, 14.251282051282054, 14.601, 14.07121951219512, 13.71952380952381, 13.881395348837211, 14.296363636363637, 14.62488888888889, 14.419130434782609, 14.245531914893622, 14.280833333333332, 14.188571428571429]"
13,14,"[1.0, 1.5283917748917748, 1.8098231376466678, 2.0629881942103303, 2.0165050133426496, 2.437559911979955, 2.573022614746266, 2.607098269031955, 2.8029561377875494, 2.758950644787356, 2.990740967950822, 2.9603804394990756, 3.151082131113341, 3.092294952597502, 3.2083330696034777, 3.2232674524604197, 3.367764622674859, 3.3803331514981387, 3.604706271977995, 3.4538267342339166, 3.675338205157753, 3.4864104670396032, 3.6204647389724487, 3.5472072175061142, 3.802895706884668, 3.7970331642208714, 3.7735627886014105, 3.8175016150811816, 4.002727055600372, 3.8495291408947114, 4.082573810632994, 3.899466309207641, 4.116945162791139, 3.949829378390598, 4.008318000163822, 3.966650639340878, 3.8399844291839207, 3.8936873627376603, 4.129736788651855, 4.093944575458228, 4.120336917357833, 4.225163091654997, 3.947560593566821, 4.050483827208057, 4.13308658869603, 4.285666187021168, 4.2123033932283285, 4.204329022522492, 4.209984586671773]","[6.88, 7.22, 7.059999999999999, 7.565, 7.604000000000003, 7.383333333333333, 7.937142857142854, 7.9925, 8.344444444444445, 8.177999999999999, 8.463636363636361, 8.598333333333334, 8.786153846153848, 8.515714285714285, 8.579999999999998, 8.785, 8.749411764705885, 8.834444444444445, 9.346315789473687, 8.699999999999998, 9.244761904761905, 8.779090909090911, 9.28086956521739, 8.787499999999996, 9.475999999999999, 9.460769230769229, 9.47185185185185, 9.185714285714289, 9.569655172413793, 9.3, 9.879354838709679, 9.660625, 9.684848484848482, 9.458235294117648, 9.576571428571423, 9.683888888888891, 9.077837837837839, 9.201052631578946, 9.875384615384618, 9.580000000000002, 9.499024390243902, 9.95904761904762, 9.216279069767442, 9.348636363636361, 9.628888888888888, 10.068695652173911, 9.651063829787235, 9.735000000000003, 9.640408163265308]"
14,15,"[1.0, 1.6758300751536046, 2.1804784287891708, 2.6111787484290976, 2.8864008710542923, 3.220602194374008, 3.3880658169934263, 3.6094851959142846, 3.8979286190773523, 3.9618821239076296, 4.174952485826223, 4.370376820146244, 4.39158253737213, 4.78490721309993, 4.793452393080202, 4.8075103642020665, 5.104019130291059, 5.042541078257422, 5.173396285851652, 5.292390666242446, 5.62062508537783, 5.186554585905652, 5.460460183749246, 5.697739432571301, 5.975837905832461, 5.916033922016361, 5.844646743925216, 5.939299040037371, 5.952753715015009, 6.292670161949274, 6.236408446648454, 6.22159624465266, 6.599238209520366, 6.70406148744906, 6.486945573243833, 6.530997600174202, 6.881458691355147, 6.587298106346863, 6.82056072438114, 6.48133507736614, 7.0941137470173485, 6.918505746972167, 6.722655582802407, 6.953472742369988, 6.962596442763321, 6.992056856515841, 7.083411203196367, 7.28517753379512, 7.195109110050521]","[12.86, 13.51, 13.386666666666665, 13.52, 13.623999999999997, 13.746666666666668, 13.805714285714286, 13.7525, 14.382222222222223, 14.175999999999998, 14.549090909090907, 14.211666666666668, 14.518461538461539, 14.995714285714284, 14.958666666666673, 15.00875, 15.071764705882353, 14.80777777777777, 15.157894736842106, 15.355999999999996, 16.011428571428567, 15.086363636363632, 15.15913043478261, 16.219166666666666, 16.308799999999998, 16.118461538461542, 15.994074074074074, 15.989285714285709, 16.269655172413795, 16.635333333333328, 16.749677419354835, 16.534375, 17.426060606060606, 17.275882352941174, 16.698857142857143, 16.821666666666673, 17.744324324324328, 16.86684210526316, 17.491794871794877, 16.3025, 17.86048780487805, 17.41095238095238, 17.064651162790696, 17.526818181818186, 17.307555555555552, 17.54869565217391, 17.374893617021275, 17.73, 17.71469387755102]"
15,16,"[1.0, 1.5976403839538518, 2.127577359255512, 2.5437345794997097, 2.8140673363186828, 3.040176889562012, 3.4362707918182958, 3.5104086116854476, 3.7777426074165312, 3.7963622133558186, 3.9411237907491294, 4.207629661878462, 4.201534158467452, 4.418595512384145, 4.462720813374387, 4.45287360968544, 4.8239925701117174, 4.897877235588994, 4.929183801856828, 5.030734394417959, 5.1526598679130595, 5.121086756343458, 5.2300526251722275, 5.518924241862898, 5.256959331668063, 5.595024241763212, 5.44695324436987, 5.655607531015947, 5.528893060719772, 5.927644097261614, 5.84741083090429, 5.628642165584442, 6.043151699379994, 5.792897798554385, 6.101271807536633, 6.355470084714878, 5.849522920282083, 6.099836926206615, 6.159095604630383, 6.152487157740539, 6.369917354887512, 6.044916498581166, 6.204421418843033, 6.3218636835566215, 6.299713976243657, 6.427076190593193, 6.694531706871739, 6.824724679227981, 6.527078835829634]","[12.04, 12.3, 12.26666666666667, 12.34, 12.979999999999997, 12.796666666666663, 13.417142857142858, 12.855, 13.251111111111106, 12.918000000000001, 12.94, 13.363333333333333, 13.467692307692305, 13.451428571428576, 13.844, 13.67875, 14.098823529411765, 13.787777777777778, 13.97578947368421, 14.154000000000002, 14.10095238095238, 14.506363636363638, 14.207826086956521, 14.401666666666667, 14.085599999999998, 14.91, 14.60962962962963, 14.730000000000002, 14.551724137931036, 15.168666666666665, 15.279999999999996, 14.620625, 15.675757575757576, 14.60294117647059, 15.353714285714286, 15.732777777777773, 14.606486486486487, 15.599473684210524, 15.522564102564106, 15.426999999999998, 15.610731707317077, 14.81095238095238, 15.365116279069769, 15.268636363636364, 15.059999999999997, 15.46130434782609, 15.899148936170207, 16.08416666666667, 15.496326530612242]"
16,17,"[1.0, 1.6468115811776798, 2.127123406876099, 2.5754122606821888, 2.7880597328216403, 3.1147095744309774, 3.297905017201692, 3.416263469704217, 3.713545648646995, 3.8431581959900103, 4.054592271141116, 4.145932441867162, 4.3908657105488995, 4.396354485305051, 4.489878113833306, 4.627438147645171, 4.821659364797992, 5.112160238733916, 4.832241240578233, 4.859224132623705, 5.039630364525586, 5.351399774326959, 5.223122790130722, 5.43106184431571, 5.5463596935290616, 5.59296854612031, 5.2316437395380175, 5.570845624774862, 5.554722671507143, 5.840266976094681, 5.568265408550014, 5.727006481714897, 6.034686350817234, 6.017522583369241, 5.802327037254444, 6.090622470783834, 5.970335972354289, 6.287295286992865, 6.449804684314134, 6.22377441240449, 6.216253094523746, 6.269240653098113, 6.27392254726464, 6.258059575319023, 6.503462768078684, 6.440914294470164, 6.226996394319594, 6.401626989341841, 6.409824173012534]","[11.68, 11.94, 12.066666666666668, 13.045, 12.464, 12.876666666666667, 12.628571428571428, 12.8325, 12.915555555555551, 13.137999999999998, 13.330909090909092, 13.433333333333332, 13.895384615384616, 13.605714285714287, 13.538666666666668, 13.68875, 13.956470588235291, 14.316666666666665, 13.784210526315787, 13.664000000000001, 14.145714285714286, 14.749090909090912, 14.531304347826081, 14.740833333333333, 14.701599999999994, 14.81, 13.761481481481482, 14.613571428571433, 14.299310344827585, 15.23266666666666, 14.39548387096774, 14.591875, 15.539393939393943, 15.073529411764707, 14.613142857142853, 15.05888888888889, 14.629189189189193, 15.843157894736835, 15.872307692307695, 15.451, 15.229268292682928, 15.631904761904764, 15.346046511627911, 15.28181818181818, 15.82044444444444, 15.68826086956522, 15.128510638297872, 15.162916666666671, 15.471836734693877]"
17,18,"[1.0, 1.6072335213805804, 1.9720434374594766, 2.4556859045939645, 2.77473358801045, 2.913409164477364, 3.1677261458563875, 3.3691509161682553, 3.512759034079923, 3.886594979621114, 3.734066058601663, 3.9856355751471013, 4.092596646208661, 4.123026164303996, 4.3087915264501735, 4.305849356615443, 4.499963153804426, 4.799319302980791, 4.639141582583561, 4.638895066635024, 4.587949720375916, 4.742817912027658, 4.936699799320768, 5.063808538577142, 5.30139825122302, 5.171836945125503, 5.441538445875682, 5.344309639948232, 5.220790133538798, 5.413533233853467, 5.398073992450857, 5.6051469660857345, 5.477540573208853, 5.5351035490929394, 5.546830538234031, 5.643751956764102, 5.980649684177799, 5.535526460436366, 5.927500314814549, 5.905715204183557, 5.736651721307091, 5.879799282851872, 5.744616865195135, 5.822191206363385, 6.266333635372636, 6.0810832802416535, 5.98307636979411, 6.146654883729769, 5.88877671490407]","[10.78, 11.17, 10.926666666666666, 11.22, 11.596000000000002, 11.853333333333337, 11.848571428571425, 11.7225, 12.075555555555551, 12.622, 12.056363636363635, 12.46666666666667, 12.232307692307693, 12.664285714285713, 12.69466666666667, 12.86875, 12.968235294117646, 13.327777777777776, 12.79894736842105, 12.605000000000002, 12.786666666666665, 12.843636363636367, 13.21913043478261, 13.49583333333333, 14.118399999999998, 13.38923076923077, 14.014814814814818, 13.48928571428571, 13.446206896551722, 13.758666666666661, 13.500645161290322, 14.120625, 13.733939393939393, 13.75705882352941, 13.97942857142857, 13.926111111111116, 14.562702702702705, 13.764210526315795, 14.386666666666667, 14.425000000000002, 13.820487804878049, 14.444285714285718, 14.156279069767441, 13.77409090909091, 15.061333333333332, 14.375217391304343, 14.267234042553195, 14.787083333333335, 14.045714285714284]"
18,19,"[1.0, 1.6798235193598967, 2.256587582330623, 2.5704699072736235, 3.0340053309879584, 3.253042809231381, 3.537086777694697, 3.7591607870078225, 4.05819540831522, 4.209831919591419, 4.490210111549609, 4.687009795108475, 4.557093277183566, 4.829618193949607, 5.049953579904385, 5.034629818903159, 5.272403790799636, 5.497029520954597, 5.314725256406611, 5.5929152885644715, 5.507887805128284, 5.909745206591615, 5.867450945054319, 5.928280285011486, 6.110401866369569, 6.166484879107546, 6.28278997768766, 6.1915312912709535, 6.158871264660892, 6.197386645429471, 6.1696778592823796, 6.495432120286953, 6.323756360273818, 6.438219196706476, 6.794028510725997, 6.6201000230983, 7.031731704956115, 6.680920399620465, 7.0768312542868, 6.723589373065824, 7.081279267131867, 6.966622900700015, 7.103964216422819, 7.2292780307288504, 6.974620279311071, 7.368232056840186, 7.031312231025579, 7.272601050073657, 7.167823203418299]","[13.94, 14.31, 14.813333333333334, 14.41, 14.567999999999998, 14.656666666666663, 14.834285714285716, 14.955, 14.924444444444443, 15.174, 15.79090909090909, 15.611666666666668, 15.467692307692305, 15.488571428571431, 15.810666666666659, 15.435, 15.912941176470584, 16.422222222222224, 15.770526315789475, 15.979, 15.888571428571435, 16.679999999999996, 16.409565217391304, 16.45583333333333, 16.9288, 17.47692307692308, 17.109629629629627, 16.793571428571433, 16.34689655172414, 16.517333333333333, 16.25290322580646, 17.23875, 16.650303030303036, 16.730588235294118, 17.674857142857146, 17.06, 17.83999999999999, 17.409999999999997, 17.43384615384615, 16.836000000000002, 17.937560975609752, 17.619047619047617, 17.780465116279068, 17.631363636363634, 17.388888888888886, 17.998260869565218, 17.146382978723402, 18.06458333333333, 17.908979591836726]"
19,20,"[1.0, 1.678242948590572, 2.1452086673117092, 2.648407968746178, 2.9863505397154997, 3.2293497279785157, 3.635739120243486, 3.7759649646898636, 3.9755257419835313, 4.271103444049873, 4.355249733904399, 4.553537408492456, 4.712670905630778, 4.883532381439045, 5.028247670970276, 4.921765542257444, 4.99759050384655, 5.158986022380343, 5.33775289221003, 5.5328217522552805, 5.607366920087411, 5.664001889886845, 5.663379931136578, 5.620874524331737, 6.056047217532616, 5.852175074968273, 5.917292644674141, 6.231988780900615, 6.454726625526643, 6.5011094858286205, 6.611025722305922, 6.355985003675417, 6.338139967193889, 6.437647065314109, 6.681249384092028, 6.369565866028638, 6.588055421563739, 6.778567116463652, 6.968037468684774, 7.011030491699916, 6.735432328142025, 6.777488919994223, 7.076838343819202, 6.863994230589042, 6.9401344841096195, 7.018856720142893, 7.157388318597587, 7.398572620248689, 7.205061294641463]","[14.12, 14.25, 14.30666666666667, 14.92, 14.447999999999997, 15.023333333333337, 15.097142857142858, 15.1175, 14.975555555555554, 15.487999999999998, 15.392727272727273, 15.796666666666672, 15.556923076923077, 15.702857142857145, 15.530666666666663, 15.19375, 15.62470588235294, 15.902222222222225, 15.878947368421052, 16.012000000000004, 16.297142857142855, 16.44272727272727, 16.2095652173913, 16.004166666666666, 16.574399999999997, 16.247692307692304, 16.362962962962964, 16.57642857142858, 17.28551724137931, 17.352, 17.14322580645161, 16.300625, 16.71515151515152, 16.908823529411766, 17.35542857142857, 16.42388888888889, 17.212432432432433, 17.136842105263153, 17.431794871794878, 17.6435, 16.679024390243903, 17.313809523809525, 17.659069767441864, 17.09318181818182, 17.228444444444445, 17.26130434782609, 17.65787234042553, 18.15083333333333, 17.57755102040816]"
20,21,"[1.0, 1.4755353470059356, 1.8667146905382197, 2.073792590880052, 2.403766351857064, 2.5897775920205577, 2.8000455818278964, 2.873117976170528, 2.9030613912027023, 2.9441885058633694, 3.087379733533492, 3.261150229538467, 3.392904039417457, 3.503692298350024, 3.6178669981561944, 3.623317759859426, 3.6410972244958915, 3.7310273358826698, 3.6934033931708035, 3.6856689049196905, 3.838666760424626, 3.992264898853957, 3.7975760961702947, 4.015141683545826, 4.0203606408535135, 4.178736723229912, 4.169898342048433, 4.171686050453744, 4.159252509206117, 4.4579290046544955, 4.376396063395539, 4.438647497177231, 4.3446120461570095, 4.395443207960827, 4.45215135482591, 4.4387433499692, 4.495900543199883, 4.520417388336046, 4.558056600890693, 4.549296940101632, 4.636998381334161, 4.596989358885484, 4.699985581757586, 4.498676474937769, 4.673517404023356, 4.857508705315359, 4.7757239518766115, 4.924616559117974, 4.706964788357481]","[7.82, 8.34, 8.180000000000001, 8.395, 8.820000000000002, 8.756666666666666, 8.822857142857142, 8.985, 8.944444444444443, 9.058000000000003, 9.276363636363639, 9.973333333333331, 9.66923076923077, 9.672857142857143, 9.845333333333336, 9.76125, 9.725882352941179, 9.881111111111109, 9.581052631578949, 9.742, 9.977142857142857, 10.36, 9.735652173913042, 10.185, 10.3312, 10.385384615384616, 10.575555555555557, 10.242857142857142, 10.137241379310343, 10.804666666666668, 10.586451612903227, 10.624375, 10.225454545454546, 10.61764705882353, 10.60285714285714, 10.745555555555558, 10.852972972972973, 10.736842105263161, 10.815384615384614, 10.962500000000002, 10.787317073170732, 10.85333333333333, 11.116744186046514, 10.766363636363637, 10.888000000000002, 11.332608695652171, 11.26468085106383, 11.356666666666667, 10.96857142857143]"
21,22,"[1.0, 1.5622072372072373, 1.9091136270849893, 2.1276852372922836, 2.3463826780307526, 2.5633166615392557, 2.8212334323876274, 2.7373395091234447, 2.94024520129912, 3.1210988815680363, 3.3496115512692914, 3.257761244892531, 3.4670677943942265, 3.4658630442639127, 3.4445132089884227, 3.4956885397919524, 3.741452202083999, 3.4008638662475157, 3.7155889575524976, 3.8325933876989393, 3.8505832381924727, 3.8577848079329833, 3.953195931879226, 4.024992090069376, 4.138351943473586, 4.0224345263651164, 4.08916754057115, 3.9115656389529625, 3.936212652202219, 4.101664227286696, 4.166727023787801, 4.242445975720771, 4.344735212442429, 4.318651511408009, 4.310369046253627, 4.317359182577218, 4.3816430494474865, 4.46236114447301, 4.44489597095522, 4.385324375647933, 4.358898920911876, 4.5423427898855335, 4.478937470138888, 4.394865028731618, 4.505672935849023, 4.291781099108756, 4.549205118307865, 4.521163375734219, 4.4095910389107225]","[8.0, 8.1, 8.026666666666669, 8.45, 8.855999999999996, 8.88, 8.891428571428571, 8.72, 9.053333333333333, 9.725999999999999, 9.667272727272728, 9.196666666666667, 9.833846153846153, 9.551428571428573, 9.317333333333334, 9.31, 10.007058823529409, 9.175555555555556, 9.938947368421053, 9.756000000000002, 9.891428571428571, 9.866363636363639, 10.119130434782612, 10.164166666666665, 10.401600000000004, 10.103846153846154, 10.269629629629632, 10.060714285714285, 9.814482758620688, 10.106666666666664, 10.344516129032261, 10.1725, 10.607878787878787, 10.483529411764705, 10.508, 10.372222222222227, 10.458918918918917, 10.687894736842109, 10.553333333333335, 10.578499999999996, 10.445365853658535, 11.001904761904761, 10.610697674418605, 10.510000000000002, 10.675111111111113, 10.074347826086955, 10.722127659574468, 10.616249999999997, 10.3734693877551]"
22,23,"[1.0, 1.7371508919357215, 2.2301624857546245, 2.6516967691790136, 2.9490494940699903, 3.393816610111474, 3.5794061882574226, 3.9506412126598134, 4.080399967544878, 4.166515954061801, 4.402384348370337, 4.634626090180495, 4.828399072482593, 4.953249750890861, 5.043945819313907, 5.186269668439154, 5.172488775101958, 5.21641425312027, 5.504720366161951, 5.460729882241638, 5.641957207792484, 5.7334326499111, 5.660921362910532, 5.644729354736844, 5.888192266530433, 5.851299724118393, 6.175083179648436, 6.31266732564593, 5.946833423444079, 6.142577335592912, 6.245233187311922, 6.165724615227615, 6.497718353668319, 6.42498299982148, 6.588094234373976, 6.4782075588636925, 6.634667809107319, 6.517609979778582, 6.809100568696366, 6.622559662928671, 6.845850095365147, 7.370234341579817, 6.7103232783059745, 7.282894353851088, 6.935095737768146, 6.820150795124002, 6.969349960095436, 6.996189471224186, 7.4562355461782905]","[13.94, 14.4, 14.186666666666666, 14.5, 14.456, 14.899999999999995, 15.01142857142857, 15.64, 14.833333333333337, 15.180000000000001, 15.12545454545454, 15.666666666666664, 15.501538461538466, 16.077142857142864, 16.12666666666667, 16.01, 15.59294117647059, 15.33666666666667, 16.286315789473683, 16.179000000000002, 16.075238095238095, 16.28090909090909, 16.19826086956522, 15.580833333333334, 16.263199999999998, 16.20230769230769, 17.233333333333334, 17.69571428571428, 16.382068965517238, 16.53333333333334, 16.626451612903224, 16.501875, 16.975151515151516, 16.57176470588235, 16.629142857142853, 16.82611111111111, 17.187567567567566, 17.025789473684213, 17.185641025641022, 16.4645, 17.224878048780486, 18.499523809523808, 16.96, 18.19727272727273, 17.372000000000003, 17.004782608695653, 17.191489361702125, 17.398749999999996, 18.068571428571428]"
23,24,"[1.0, 1.7233522286107428, 2.2286707845817757, 2.6594914516914954, 3.040929897952485, 3.1845515130813893, 3.372190171780593, 3.671776847200736, 3.7692677190632407, 4.0042594483329275, 4.046475146015058, 4.211252319451415, 4.318944956646003, 4.533302157502804, 4.574060642999368, 4.569626122831766, 4.531060283665714, 4.623849145456858, 4.777243942443277, 4.859942523138038, 4.79829153876737, 4.91787099563863, 4.933954472030514, 5.014558779505351, 5.0914778503038205, 5.051842349394719, 5.228722198649272, 5.236382395523808, 5.08885214338446, 5.235510210523139, 5.232219736969532, 5.2687979020928575, 5.301534747660448, 5.299664709172121, 5.192704802518791, 5.35689463567095, 5.4633538058229325, 5.445956431870162, 5.308754960085643, 5.4618142477910885, 5.418303486149086, 5.556519563914517, 5.599136389987784, 5.419819595207226, 5.558900242729839, 5.511215914350874, 5.540594502077684, 5.512575313650483, 5.497131734606895]","[13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0]"
24,25,"[1.0, 1.5772559107559103, 1.8721376179719837, 2.0721295913580744, 2.4447941434838323, 2.6023602994443724, 2.8262879380411965, 2.737513444582521, 2.989451654588517, 3.043993861972398, 3.1052531887906043, 3.1761803829858564, 3.5477588963403806, 3.613833458642231, 3.5985415233798665, 3.635355358708669, 3.7163233879132447, 4.195493308267734, 3.92083321149321, 4.101615474812567, 4.171309068749585, 4.432305985197117, 4.131656574076922, 4.403522227122791, 4.451587298645054, 4.394557759551692, 4.376607542661302, 4.436563246385584, 4.6531083474152615, 4.681232516071019, 4.54355810849556, 4.772754506351666, 4.929350619078056, 4.914936358078261, 4.902641117559861, 4.989317191516969, 4.796920863815112, 5.056041564424604, 5.145759296752138, 5.302568862790914, 5.118472260678242, 5.165457111202491, 5.322077354890028, 5.404869259643196, 5.258589861709936, 5.3993524280309, 5.145239409057943, 5.427815816240808, 5.345775998256614]","[7.56, 8.19, 8.406666666666668, 8.53, 9.187999999999999, 9.443333333333333, 9.465714285714283, 8.75, 8.993333333333334, 9.863999999999999, 9.72181818181818, 10.043333333333333, 10.360000000000003, 10.368571428571428, 10.390666666666666, 10.4075, 10.476470588235298, 11.814444444444446, 11.039999999999997, 11.225000000000001, 11.323809523809524, 12.000000000000002, 11.030434782608697, 12.049166666666668, 11.856000000000002, 11.765384615384619, 11.511851851851855, 11.73285714285714, 12.19655172413793, 12.309999999999997, 12.045806451612904, 12.225, 13.013333333333335, 12.661764705882351, 12.709714285714286, 12.661666666666669, 11.951891891891892, 12.932631578947367, 13.098461538461533, 13.749, 13.216585365853659, 13.07380952380953, 13.306046511627903, 13.661363636363633, 13.13155555555556, 13.7304347826087, 12.774468085106385, 13.529166666666665, 13.0869387755102]"
25,26,"[1.0, 1.7631207675937812, 2.3608239625233995, 2.892291959548603, 3.3540724743402994, 3.7834160223861204, 4.06008466155922, 4.277535313390061, 4.738057303162054, 4.96456583836736, 5.130608741342394, 5.530831667825769, 5.709257216667372, 6.158419973555158, 6.171035269041826, 6.317530984057742, 6.692571864997877, 6.80428622874981, 6.797536345602527, 7.172368794733415, 7.317075640417686, 7.385503994482293, 7.639053496146432, 7.902037706717373, 7.92119086610663, 7.994435273506133, 7.922410489816785, 8.353329998766089, 8.43228775930255, 8.947474350789781, 8.822694466653711, 8.96642058109598, 8.94126682982617, 8.922488514935884, 9.296976933974163, 9.264150442594097, 9.63788521068457, 9.90516808110265, 10.270990195229867, 9.882791287194596, 9.869115213893867, 10.57352765714222, 10.68986306902719, 10.25356677591402, 10.21372390151236, 11.173287975057965, 11.08348701751994, 11.145730179618447, 10.853709555170008]","[19.96, 20.1, 20.180000000000003, 20.345, 21.639999999999986, 21.360000000000003, 21.748571428571427, 21.7125, 22.464444444444442, 23.204, 22.687272727272724, 23.675000000000004, 23.61538461538461, 24.768571428571427, 24.008000000000003, 24.18, 25.10352941176471, 25.04222222222222, 25.045263157894734, 25.762999999999987, 26.246666666666655, 26.26727272727273, 27.052173913043475, 27.638333333333335, 27.183999999999987, 27.06923076923078, 26.44074074074074, 27.64071428571428, 28.07655172413792, 29.312666666666665, 28.69032258064517, 29.16375, 29.392727272727267, 28.938235294117653, 29.744000000000007, 29.856111111111122, 30.886486486486486, 31.705263157894734, 32.43538461538462, 31.3625, 30.960487804878053, 33.67666666666667, 33.24418604651162, 32.0359090909091, 31.606666666666666, 34.62782608695653, 34.11404255319148, 34.31166666666667, 33.44163265306123]"
